data_status,synthetic,n_runs,seed,scenario,platform_scenario,treatment,run_id,run_status,peak_pss_mb,allocation_rate_mb_s,gc_p99_ms,fault_rate_s,input_p99_ms,controller_cpu_pct
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,29,completed,251.097,44.124,54.511,133.47,119.038,1.0918
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,30,completed,252.905,42.247,52.637,119.648,117.885,0.9496
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,1,completed,334.47,51.015,44.254,165.871,93.591,0.9738
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,2,completed,341.364,51.26,42.092,147.382,97.774,1.1111
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,3,completed,335.487,50.082,43.591,150.636,92.659,0.9661
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,4,completed,340.9,52.3,43.701,164.12,99.033,0.9503
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,5,completed,348.263,50.189,45.478,139.366,105.71,0.9542
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,6,completed,334.041,48.103,45.901,152.378,92.313,1.0747
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,7,completed,333.589,50.889,44.513,142.828,99.398,1.1048
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,8,completed,314.079,50.404,42.427,160.32,98.042,1.0786
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,9,completed,340.027,48.63,39.827,155.256,89.193,1.0437
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,10,completed,344.007,49.952,45.965,144.438,82.544,0.9049
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,11,completed,336.786,50.785,42.646,147.974,89.312,1.0405
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,12,completed,331.359,51.038,43.042,165.984,101.898,1.0373
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,13,completed,331.22,47.873,39.365,163.618,102.051,1.0484
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,14,completed,349.408,49.333,40.756,159.491,90.684,0.8299
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,15,completed,331.686,48.209,44.66,162.528,95.478,1.1301
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,16,completed,355.369,50.563,45.633,174.143,92.642,0.9676
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,17,completed,332.969,50.536,45.581,131.733,92.296,1.1682
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,18,completed,326.613,49.967,43.514,150.606,102.919,0.9632
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,19,completed,333.429,50.504,45.946,166.717,93.777,0.9395
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,20,completed,337.855,48.504,44.595,148.979,95.802,0.9261
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,21,completed,335.777,51.269,40.28,158.564,98.07,1.057
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,22,completed,342.242,50.467,40.126,142.919,102.406,0.9581
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,23,completed,334.472,48.213,47.481,169.456,96.384,0.9463
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,24,completed,322.032,51.542,43.525,154.885,87.223,0.9383
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,25,completed,336.251,50.467,42.209,165.97,89.382,0.9477
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,26,completed,332.019,49.882,44.731,147.274,99.054,1.0898
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,27,completed,333.76,49.955,42.736,166.565,94.97,0.9637
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,28,completed,329.938,52.664,44.726,170.999,98.354,0.8298
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,29,completed,334.945,50.209,44.241,181.863,99.236,1.0199
measured,false,30,20250902,regression,ARM64-scenario,Threshold-GIR,30,completed,326.175,52.284,42.375,160.646,107.663,1.125
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,1,completed,248.8,41.465,51.81,143.976,117.11,1.3224
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,2,completed,254.822,42.342,56.768,128.196,107.808,1.4204
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,3,completed,245.165,39.712,54.005,133.298,117.937,1.2803
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,4,completed,252.46,41.331,50.72,130.053,118.274,1.2406
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,5,completed,251.818,41.976,54.678,139.857,110.083,1.4843
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,6,completed,256.06,43.718,57.021,122.826,128.641,1.2841
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,7,completed,253.977,39.777,56.353,129.57,121.354,1.5643
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,8,completed,253.837,43.081,57.069,116.667,118.925,1.3422
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,9,completed,254.236,41.656,57.873,117.463,118.976,1.3605
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,10,completed,252.971,44.059,54.015,117.903,120.987,1.1828
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,11,completed,241.222,40.146,54.966,123.847,121.878,1.4621
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,12,completed,243.747,42.138,50.685,130.238,111.618,1.3578
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,13,completed,251.622,41.85,49.871,116.933,124.93,1.4248
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,14,completed,253.867,40.823,52.724,138.467,122.035,1.3705
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,15,completed,255.146,40.524,47.104,127.918,109.812,1.5582
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,16,completed,248.781,41.609,50.324,135.538,102.439,1.2973
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,17,completed,256.813,44.247,53.257,119.517,111.272,1.2911
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,18,completed,249.227,42.616,51.801,130.824,119.307,1.447
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,19,completed,250.537,41.758,47.948,120.444,126.408,1.4735
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,20,completed,264.155,43.627,57.501,123.474,122.358,1.2911
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,21,completed,250.443,42.415,51.233,130.917,126.332,1.2621
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,22,completed,248.349,40.311,62.073,127.923,118.783,1.29
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,23,completed,249.199,40.945,55.742,139.441,124.54,1.422
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,24,completed,251.903,43.602,53.76,141.01,119.813,1.4248
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,25,completed,251.46,42.316,50.179,128.899,110.113,1.3704
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,26,completed,250.236,43.551,54.717,135.733,119.406,1.2417
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,27,completed,259.602,41.412,55.635,122.238,129.165,1.402
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,28,completed,253.904,42.709,59.792,125.284,110.819,1.2575
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,29,completed,254.984,40.668,64.797,124.432,107.448,1.4155
measured,false,30,20250902,regression,ARM32-scenario,EWMA-GIR,30,completed,262.756,43.182,53.152,117.894,123.988,1.3623
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,1,completed,328.232,50.13,39.712,154.237,95.166,1.4075
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,2,completed,347.604,50.569,44.928,165.081,93.543,1.3618
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,3,completed,323.257,50.619,45.844,162.379,95.598,1.4314
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,4,completed,325.932,54.505,46.934,158.595,92.273,1.2798
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,5,completed,345.831,52.725,43.563,160.448,97.408,1.2665
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,6,completed,337.196,51.892,43.574,152.37,93.753,1.2682
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,7,completed,333.226,52.458,41.192,159.684,100.646,1.3977
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,8,completed,331.892,51.376,39.015,155.834,99.836,1.3627
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,9,completed,346.423,47.917,43.574,146.791,96.486,1.279
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,10,completed,332.802,52.521,46.373,155.948,94.408,1.2964
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,11,completed,321.67,47.996,37.916,138.946,93.388,1.3961
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,12,completed,331.44,48.637,42.182,152.089,103.917,1.245
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,13,completed,331.574,50.267,45.365,159.928,101.703,1.2821
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,14,completed,335.056,48.63,44.336,166.854,91.348,1.2841
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,15,completed,351.551,53.275,45.179,160.831,96.509,1.5087
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,16,completed,343.599,51.326,40.992,158.074,95.69,1.6303
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,17,completed,327.361,47.466,42.088,167.253,93.617,1.4726
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,18,completed,341.762,49.029,40.53,162.385,87.646,1.2249
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,19,completed,334.697,52.593,48.757,157.833,91.192,1.6088
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,20,completed,340.562,51.571,41.756,148.208,93.619,1.2577
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,21,completed,349.265,50.7,44.031,147.824,95.359,1.4359
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,22,completed,333.288,49.579,51.992,141.131,96.054,1.3372
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,23,completed,324.399,49.541,40.559,177.324,93.179,1.4234
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,24,completed,335.121,49.326,42.314,159.824,90.262,1.3036
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,25,completed,348.073,50.916,45.504,143.367,97.661,1.4245
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,26,completed,328.697,53.719,42.27,163.108,95.16,1.2905
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,27,completed,327.552,50.369,48.817,154.139,94.955,1.4498
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,28,completed,338.98,50.31,46.132,161.249,101.207,1.3638
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,29,completed,337.274,48.134,42.264,155.215,93.619,1.2927
measured,false,30,20250902,regression,ARM64-scenario,EWMA-GIR,30,completed,349.583,52.23,42.984,156.23,94.77,1.3832
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,1,completed,246.489,42.401,50.345,118.745,112.967,2.1991
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,2,completed,246.754,40.726,56.744,123.709,116.503,2.1171
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,3,completed,247.579,41.886,59.207,116.866,117.379,2.2677
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,4,completed,243.664,43.876,56.188,121.982,124.034,2.1275
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,5,completed,243.264,41.925,54.962,118.409,114.126,2.048
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,6,completed,244.317,42.813,59.427,129.877,123.311,2.145
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,7,completed,251.33,39.798,51.7,129.319,112.77,2.1421
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,8,completed,261.914,40.339,53.499,131.541,118.863,2.161
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,9,completed,256.198,41.464,64.111,122.043,120.517,1.856
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,10,completed,254.109,41.534,49.339,139.474,115.721,1.9678
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,11,completed,254.244,43.898,53.358,125.034,121.738,2.0135
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,12,completed,252.519,40.603,56.545,135.428,110.284,2.4255
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,13,completed,250.975,41.131,55.212,137.804,120.003,2.2146
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,14,completed,254.57,40.723,54.651,139.456,118.895,2.2582
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,15,completed,243.04,40.221,58.142,132.691,114.489,2.3447
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,16,completed,248.311,44.392,58.28,119.351,119.504,1.9631
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,17,completed,248.303,41.085,51.765,137.763,126.527,2.3315
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,18,completed,259.867,41.629,55.502,127.27,119.797,1.9858
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,19,completed,248.233,42.582,59.869,110.037,115.809,2.2288
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,20,completed,244.511,40.843,53.846,140.442,131.092,2.5874
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,21,completed,245.355,41.472,51.893,110.752,122.553,2.4398
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,22,completed,251.521,39.559,57.607,127.214,127.669,1.9633
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,23,completed,247.854,40.594,56.153,145.975,118.804,2.0258
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,24,completed,244.053,43.152,55.414,120.627,127.041,2.2363
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,25,completed,245.066,41.671,57.106,125.325,115.765,2.006
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,26,completed,245.687,41.334,53.548,119.143,122.016,2.2151
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,27,completed,256.588,43.659,56.027,117.642,113.582,2.4709
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,28,completed,248.62,41.743,54.503,119.512,119.708,2.0669
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,29,completed,250.96,42.62,56.049,118.745,131.545,2.0941
measured,false,30,20250902,regression,ARM32-scenario,Ridge-GIR,30,completed,257.293,40.12,56.992,133.754,111.917,2.2986
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,1,completed,348.165,53.826,44.53,150.213,94.578,2.0504
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,2,completed,339.552,52.125,40.469,162.346,84.831,2.1449
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,3,completed,343.291,47.9,47.756,167.389,103.63,2.494
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,4,completed,356.285,50.77,46.214,163.669,100.623,2.3106
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,5,completed,336.022,48.572,40.319,171.703,100.983,2.4307
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,6,completed,338.004,51.098,43.064,161.176,99.365,2.1939
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,7,completed,343.237,49.726,45.98,145.482,94.736,1.9531
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,8,completed,337.016,51.212,47.525,150.259,89.751,2.1031
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,9,completed,335.97,51.467,49.372,159.08,107.859,2.1368
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,10,completed,332.177,51.187,42.291,171.88,99.139,2.1121
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,11,completed,327.98,49.072,49.432,155.918,98.179,2.1962
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,12,completed,332.27,48.983,40.828,151.119,105.148,2.469
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,13,completed,328.317,52.896,47.038,186.161,93.348,2.2229
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,14,completed,330.409,50.134,48.012,143.292,101.583,1.9757
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,15,completed,326.274,48.834,41.147,157.781,100.11,2.6252
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,16,completed,331.967,51.517,50.278,157.226,89.015,2.1911
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,17,completed,338.858,49.015,47.211,162.14,90.424,1.9457
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,18,completed,343.966,47.955,41.273,154.502,93.026,2.3549
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,19,completed,338.405,47.391,45.309,168.312,91.712,2.327
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,20,completed,333.048,50.344,42.666,163.991,95.187,2.051
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,21,completed,325.385,53.416,42.809,161.882,91.324,2.2515
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,22,completed,328.287,51.091,45.094,170.681,95.111,2.2449
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,23,completed,319.706,53.19,42.53,160.241,91.792,2.6529
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,24,completed,333.091,49.697,42.179,172.017,92.7,2.2044
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,25,completed,353.969,52.716,46.564,157.414,96.571,1.6966
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,26,completed,344.462,48.864,48.144,156.942,96.815,2.1705
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,27,completed,339.49,52.053,42.531,158.521,95.288,2.0728
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,28,completed,343.226,48.373,42.652,152.743,101.061,2.2751
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,29,completed,331.722,51.209,38.529,159.51,88.304,2.528
measured,false,30,20250902,regression,ARM64-scenario,Ridge-GIR,30,completed,343.176,50.607,43.276,158.896,94.691,2.4361
